user,diff
84823,"[2993, 3156, 541, 1348]"
84824,"[5816, 3535, 1333, 5679]"
84825,"[62376, 2542, 924, 198]"
84826,"[1242, 8340, 3060, 3967]"
84839,"[1873, 33154, 1299, 527]"
84840,"[3008, 7361, 8665, 54286]"
84843,"[81562, 2795, 68954, 3450]"
84849,"[66665, 79588, 96693, 8335]"
84852,"[61024, 54503, 2125, 6711]"
84858,"[3114, 2605, 3998, 4239]"
84865,"[4011, 3556, 81845, 4878]"
84869,"[49272, 7361, 55820, 40629]"
84872,"[27800, 1257, 8665, 3253]"
84873,"[7745, 8833, 110, 39183]"
84881,"[4105, 3362, 5292, 750]"
84886,"[61240, 32892, 8670, 3678]"
84887,"[48394, 44555, 1228, 2302]"
84890,"[115170, 3949, 112556, 87485]"
84892,"[1073, 4306, 1291, 69757]"
84899,"[53996, 1580, 2021, 4022]"
84903,"[88744, 55290, 3811, 51471]"
84916,"[48738, 8491, 4963, 50658]"
84920,"[7361, 3578, 2291, 4034]"
84923,"[89745, 1227, 88140, 59369]"
84925,"[185, 55820, 2542, 7143]"
84929,"[3861, 58803, 2797, 58103]"
84940,"[5418, 541, 55830, 4886]"
84942,"[31410, 99114, 5989, 4022]"
84948,"[56152, 2641, 2947, 56174]"
84950,"[916, 3435, 2692, 5669]"
84953,"[593, 3178, 2123, 1994]"
84957,"[1784, 7149, 1259, 1197]"
84958,"[83134, 2549, 73854, 2423]"
84961,"[1270, 53972, 1580, 4270]"
84962,"[55167, 5650, 4334, 26258]"
84963,"[36537, 1307, 76251, 991]"
84964,"[6385, 71282, 1307, 3967]"
84968,"[1249, 1214, 8798, 51255]"
84971,"[4833, 8633, 33004, 1261]"
84973,"[71745, 1339, 69757, 551]"
84975,"[4896, 106072, 64622, 59387]"
84979,"[4464, 33166, 36517, 1246]"
84980,"[296, 592, 64620, 5679]"
84984,"[32, 954, 1747, 648]"
84987,"[5617, 1090, 4251, 5319]"
84993,"[3793, 1682, 1405, 6934]"
85005,"[3977, 92259, 79132, 59315]"
85007,"[8961, 86882, 1732, 47]"
85012,"[4896, 69844, 2716, 54286]"
85014,"[104841, 103980, 1222, 2791]"
85015,"[4993, 7123, 3788, 48774]"
85020,"[318, 733, 6333, 150]"
85021,"[2657, 1212, 55052, 71542]"
85022,"[593, 3897, 8958, 527]"
85034,"[48856, 7361, 55814, 58559]"
85036,"[63113, 10, 3980, 72733]"
85046,"[1089, 293, 1228, 1213]"
85049,"[5992, 6502, 5902, 4886]"
85053,"[6945, 4914, 2788, 1252]"
85055,"[364, 6539, 8132, 1246]"
85059,"[1210, 7458, 74789, 33679]"
85068,"[54259, 1587, 2019, 3967]"
85072,"[78499, 5989, 7143, 81591]"
85079,"[3897, 8644, 79132, 53125]"
85084,"[74458, 1619, 2340, 7022]"
85085,"[1136, 8955, 6942, 8623]"
85088,"[1088, 3361, 2355, 364]"
85093,"[68954, 3555, 1580, 2502]"
85095,"[60040, 36529, 6537, 3996]"
85097,"[1080, 58559, 1089, 111759]"
85103,"[1997, 2019, 1196, 1221]"
85105,"[1186, 50, 2723, 45726]"
85107,"[64969, 116797, 51662, 735]"
85113,"[33660, 2788, 5685, 8638]"
85115,"[106920, 3552, 1260, 31]"
85116,"[4865, 277, 924, 1101]"
85124,"[3735, 1777, 44555, 1103]"
85127,"[61240, 7981, 589, 4103]"
85128,"[89753, 97938, 71579, 2918]"
85132,"[5055, 365, 26782, 1967]"
85141,"[6367, 56949, 4062, 6183]"
85145,"[5618, 293, 541, 1198]"
85146,"[6296, 953, 7587, 235]"
85148,"[119145, 46578, 589, 112183]"
85149,"[2728, 3809, 592, 26729]"
85150,"[5816, 1225, 2918, 1208]"
85152,"[4886, 3949, 4878, 2791]"
85155,"[1104, 1409, 1029, 2599]"
85157,"[5944, 56003, 1644, 43928]"
85171,"[8370, 53972, 55820, 260]"
85172,"[6889, 3948, 60069, 58559]"
85177,"[32, 266, 2918, 1183]"
85180,"[2232, 5989, 7502, 47]"
85186,"[5418, 2700, 2028, 2511]"
85190,"[2352, 97938, 3317, 100383]"
85202,"[2059, 5620, 1275, 7255]"
85215,"[66097, 92259, 78499, 527]"
85224,"[54272, 2858, 1259, 2959]"
85226,"[47640, 31658, 112556, 82143]"
85228,"[1704, 3949, 910, 2000]"
85238,"[89072, 4025, 26467, 318]"
85240,"[4979, 1293, 67997, 47]"
85241,"[91542, 95875, 33158, 5903]"
85242,"[441, 27251, 595, 88163]"
85244,"[52666, 90057, 115122, 27815]"
85246,"[593, 3362, 59315, 1197]"
85249,"[32, 77561, 1136, 2133]"
85251,"[1193, 3020, 96588, 7153]"
85254,"[6856, 2321, 26163, 26492]"
85256,"[5377, 2858, 2028, 2329]"
85257,"[1784, 67923, 6365, 41566]"
85263,"[1, 5349, 3989, 62999]"
85265,"[2746, 3527, 1394, 2959]"
85268,"[875, 377, 7018, 2587]"
85274,"[1240, 2762, 101, 223]"
85292,"[3624, 1025, 8907, 7617]"
85303,"[8928, 1201, 3736, 5679]"
85304,"[337, 88810, 588, 1653]"
85311,"[48780, 5995, 88140, 79132]"
85314,"[4816, 63876, 7090, 60684]"
85320,"[1089, 1196, 293, 7438]"
85321,"[2528, 6242, 8477, 105954]"
85324,"[3948, 30825, 79132, 64839]"
85327,"[1200, 68954, 1954, 2692]"
85330,"[7153, 2139, 6283, 5902]"
85335,"[2600, 89745, 4874, 5064]"
85336,"[8752, 7153, 3930, 7438]"
85347,"[6016, 293, 105844, 33493]"
85356,"[593, 2858, 2997, 8950]"
85360,"[5377, 441, 33493, 319]"
85363,"[7160, 5785, 8644, 8949]"
85372,"[1097, 6539, 79132, 106489]"
85374,"[8784, 36529, 6711, 73759]"
85376,"[79357, 8914, 103980, 1253]"
85381,"[103335, 89492, 5669, 100383]"
85383,"[74944, 4369, 3555, 377]"
85391,"[6874, 1275, 2467, 1301]"
85392,"[4776, 2324, 2671, 2959]"
85393,"[3811, 1500, 39381, 55118]"
85402,"[3462, 1580, 59126, 26903]"
85403,"[778, 380, 165, 1214]"
85405,"[30812, 56782, 5902, 3911]"
85407,"[1285, 1339, 3362, 253]"
85409,"[8361, 5218, 1235, 8781]"
85411,"[94864, 3578, 5989, 5064]"
85412,"[40819, 2644, 750, 2335]"
85414,"[1704, 6770, 72356, 215]"
85420,"[272, 1945, 3489, 33679]"
85422,"[968, 88129, 110586, 112556]"
85428,"[1089, 1193, 8665, 2502]"
85433,"[102720, 6947, 1259, 589]"
85438,"[6936, 4896, 6539, 908]"
85441,"[16, 45672, 51412, 72998]"
85446,"[648, 593, 106489, 111759]"
85447,"[1194, 163, 2253, 3863]"
85455,"[2064, 3257, 91500, 26078]"
85465,"[6873, 33499, 71460, 56941]"
85469,"[6970, 515, 1254, 951]"
85470,"[586, 1230, 1221, 50742]"
85471,"[55269, 1101, 49278, 56367]"
85472,"[593, 48780, 8341, 63062]"
85473,"[3897, 1292, 1265, 5927]"
85485,"[58025, 52722, 58803, 4963]"
85490,"[1, 4018, 1721, 6]"
85492,"[74545, 1527, 74789, 7023]"
85494,"[1240, 5266, 1923, 32469]"
85495,"[356, 8361, 69436, 8977]"
85502,"[1221, 8665, 2997, 1393]"
85514,"[4571, 34405, 318, 223]"
85515,"[48, 1257, 2467, 91542]"
85518,"[89864, 51084, 48780, 70286]"
85523,"[48696, 6807, 1230, 64575]"
85525,"[951, 33794, 1923, 111759]"
85527,"[50, 60684, 1250, 36517]"
85543,"[5952, 3468, 31410, 2716]"
85544,"[1321, 37741, 56174, 3247]"
85545,"[5618, 72226, 356, 72998]"
85547,"[3130, 27523, 1261, 6990]"
85548,"[7153, 8961, 34405, 7438]"
85549,"[31184, 6857, 37729, 8983]"
85554,"[296, 81417, 1983, 34271]"
85557,"[91630, 1214, 4085, 89774]"
85558,"[8360, 79702, 661, 55830]"
85560,"[3826, 8957, 4270, 39446]"
85567,"[50068, 50, 364, 33166]"
85573,"[8880, 8907, 60126, 4814]"
85574,"[6016, 55286, 54997, 7502]"
85575,"[7153, 56174, 4830, 26111]"
85581,"[6993, 6002, 104339, 110102]"
85584,"[3418, 114180, 110102, 5902]"
85589,"[81847, 51662, 79134, 71535]"
85590,"[1377, 33794, 851, 965]"
85591,"[36401, 78499, 1196, 7380]"
85593,"[48394, 59315, 858, 431]"
85594,"[48780, 60126, 63062, 4878]"
85597,"[1201, 266, 51540, 55269]"
85598,"[34162, 3006, 541, 8950]"
85605,"[2336, 66097, 920, 3629]"
85609,"[1704, 105844, 27660, 96829]"
85610,"[56152, 6367, 1206, 5303]"
85613,"[1704, 31410, 47099, 34405]"
85614,"[7153, 99114, 1172, 27773]"
85617,"[27879, 6539, 5989, 4327]"
85619,"[33794, 78499, 541, 64614]"
85621,"[8665, 44555, 4011, 109374]"
85628,"[296, 61986, 63859, 56174]"
85630,"[5673, 3578, 1251, 1101]"
85632,"[17, 986, 40629, 318]"
85635,"[356, 2161, 6708, 253]"
85640,"[91535, 103042, 62434, 51255]"
85644,"[7361, 75341, 8950, 2959]"
85649,"[1212, 2019, 5388, 5989]"
85657,"[1104, 52458, 54995, 991]"
85662,"[61024, 50794, 34148, 48783]"
85666,"[4728, 3578, 1059, 2860]"
85672,"[7022, 107771, 6774, 551]"
85691,"[1080, 4963, 39446, 8815]"
85699,"[8169, 4874, 1371, 2231]"
85700,"[3468, 3147, 4262, 54286]"
85711,"[25, 141, 6062, 1263]"
85716,"[5952, 2594, 1587, 4973]"
85719,"[49272, 2268, 4262, 68159]"
85722,"[2288, 50, 39419, 2997]"
85723,"[1221, 858, 349, 541]"
85726,"[1552, 56757, 55118, 1527]"
85731,"[1088, 72407, 45501, 39231]"
85733,"[8368, 2542, 1221, 4878]"
85738,"[1784, 1, 45722, 3259]"
85739,"[480, 92259, 60069, 4975]"
85743,"[4306, 6539, 44972, 58559]"
85748,"[30793, 62834, 3988, 1103]"
85750,"[908, 1196, 79132, 901]"
85756,"[16, 1673, 2997, 4878]"
85761,"[1584, 4306, 1203, 1136]"
85763,"[1968, 48385, 109487, 223]"
85767,"[1288, 5620, 6155, 364]"
85768,"[290, 2371, 1036, 26471]"
85770,"[593, 8906, 8798, 6567]"
85772,"[593, 1059, 140, 7375]"
85778,"[1361, 6874, 2953, 1909]"
85781,"[5464, 2329, 1459, 7076]"
85790,"[45720, 7324, 780, 64957]"
85792,"[1961, 107883, 7502, 1047]"
85797,"[337, 46970, 172, 53953]"
85798,"[924, 76079, 72733, 1247]"
85804,"[5816, 480, 5218, 1909]"
85806,"[45720, 2012, 316, 58559]"
85808,"[62113, 3578, 6377, 3310]"
85811,"[3034, 2571, 59421, 6934]"
85812,"[593, 50, 2804, 377]"
85813,"[88129, 27611, 3556, 4878]"
85820,"[778, 55363, 6975, 94959]"
85824,"[104841, 260, 40629, 1206]"
85826,"[54881, 1213, 1086, 247]"
85829,"[54272, 2924, 2502, 6679]"
85832,"[2321, 6027, 8667, 2439]"
85833,"[2728, 377, 46530, 76093]"
85838,"[50872, 589, 5445, 7438]"
85845,"[5952, 3863, 293, 2959]"
85846,"[1704, 2762, 2691, 3949]"
85851,"[4776, 3082, 3869, 5872]"
85854,"[3097, 25850, 4091, 2572]"
85856,"[288, 2329, 3578, 3363]"
85862,"[1552, 3452, 7669, 108583]"
85863,"[778, 1653, 2502, 2959]"
85867,"[1201, 2761, 3365, 4406]"
85879,"[1784, 5508, 30749, 1207]"
85881,"[72720, 7502, 6502, 60950]"
85884,"[1225, 1844, 541, 3741]"
85890,"[25826, 56788, 55276, 7215]"
85892,"[608, 2571, 589, 4975]"
85893,"[111362, 1219, 93498, 34405]"
85897,"[7505, 475, 45517, 47]"
85901,"[36529, 31694, 48774, 47423]"
85908,"[8529, 5266, 662, 3791]"
85909,"[53123, 42004, 2997, 6942]"
85910,"[6008, 3996, 55069, 5015]"
85912,"[98809, 97921, 8636, 34319]"
85914,"[55872, 59016, 1704, 6365]"
85918,"[4450, 6796, 3646, 3978]"
85920,"[1265, 37729, 924, 3471]"
85925,"[7649, 7810, 1375, 1303]"
85926,"[115149, 42738, 27773, 54286]"
85928,"[3617, 58559, 30749, 47]"
85931,"[1680, 2337, 8974, 6503]"
85933,"[296, 6953, 1483, 2692]"
85942,"[3984, 56171, 7380, 40851]"
85946,"[2424, 364, 46976, 3255]"
85947,"[55451, 5878, 8918, 4246]"
85948,"[1968, 2329, 33794, 44195]"
85949,"[1136, 5026, 6755, 27869]"
85950,"[5418, 102716, 91542, 111759]"
85965,"[904, 745, 2028, 1265]"
85969,"[7147, 4014, 119141, 33166]"
85974,"[3114, 43917, 49278, 4023]"
85976,"[1653, 539, 589, 1215]"
85986,"[5608, 3114, 59387, 5244]"
85987,"[6457, 5650, 7347, 6287]"
85989,"[1240, 4954, 8644, 7143]"
85990,"[4226, 2395, 4963, 90469]"
85996,"[1270, 954, 41566, 40815]"
86019,"[101864, 2346, 88140, 64957]"
86026,"[968, 480, 1219, 2916]"
86029,"[1625, 2706, 46723, 34]"
86030,"[8984, 64614, 589, 318]"
86035,"[5690, 2699, 1196, 8042]"
86051,"[47200, 86347, 60950, 7438]"
86052,"[66097, 2010, 4025, 4980]"
86054,"[1200, 1293, 72605, 74688]"
86060,"[8464, 34072, 3114, 3408]"
86062,"[48738, 4467, 63876, 77455]"
86066,"[3034, 98491, 96079, 102123]"
86068,"[1673, 3250, 48780, 3053]"
86074,"[8961, 4308, 8949, 2321]"
86077,"[4128, 8961, 8874, 1994]"
86085,"[30793, 466, 339, 2085]"
86087,"[1784, 76251, 1197, 89118]"
86094,"[68073, 57669, 2478, 69951]"
86099,"[2291, 915, 955, 1527]"
86100,"[58303, 914, 6870, 80463]"
86104,"[10, 1732, 48780, 5445]"
86106,"[1929, 25828, 951, 7215]"
86110,"[69481, 1625, 80219, 8950]"
86111,"[2600, 10, 72998, 6934]"
86124,"[33660, 2716, 66934, 7143]"
86125,"[904, 6377, 6773, 4776]"
86129,"[62235, 5507, 30749, 6595]"
86131,"[1193, 4995, 7075, 32031]"
86133,"[648, 593, 539, 1721]"
86136,"[5288, 858, 608, 81591]"
86138,"[46578, 1073, 778, 165]"
86151,"[594, 1356, 8614, 543]"
86152,"[6016, 5010, 74795, 2324]"
86153,"[6773, 899, 1230, 109374]"
86155,"[2, 2467, 5445, 4878]"
86156,"[969, 92259, 109374, 7087]"
86159,"[1968, 91500, 2541, 47]"
86169,"[90888, 6954, 59315, 70286]"
86175,"[2312, 2745, 3552, 2143]"
86176,"[68073, 69122, 45517, 919]"
86185,"[4344, 953, 912, 1101]"
86187,"[6947, 2571, 1228, 2997]"
86194,"[5952, 590, 1210, 7438]"
86198,"[7154, 53972, 51662, 8532]"
86204,"[1090, 6101, 4262, 3471]"
86206,"[46972, 3081, 5900, 2991]"
86211,"[69481, 34162, 1884, 89774]"
86214,"[969, 3306, 3429, 7063]"
86215,"[8464, 3448, 804, 830]"
86221,"[61024, 480, 778, 2502]"
86222,"[1704, 8033, 344, 924]"
86226,"[5377, 4901, 541, 2278]"
86230,"[1050, 7139, 1213, 41566]"
86231,"[4226, 293, 6773, 4973]"
86232,"[353, 1266, 2420, 103253]"
86235,"[1792, 3034, 2011, 1196]"
86239,"[6552, 1193, 306, 111]"
86245,"[46578, 8961, 6754, 20]"
86252,"[480, 4370, 5219, 56367]"
86256,"[368, 34, 5989, 1222]"
86260,"[1954, 65642, 1962, 55908]"
86267,"[4508, 8981, 8622, 30812]"
86280,"[54272, 2329, 5952, 44191]"
86285,"[1961, 3730, 4499, 3052]"
86295,"[1682, 1219, 2324, 3471]"
86299,"[1136, 474, 380, 1079]"
86301,"[1753, 48322, 71670, 6006]"
86306,"[1, 4389, 105355, 1265]"
86319,"[52722, 8908, 47044, 4054]"
86320,"[3578, 41997, 64614, 56367]"
86324,"[1884, 34405, 1230, 6807]"
86326,"[40278, 19, 1885, 4878]"
86338,"[31433, 54004, 75805, 47518]"
86340,"[2918, 1276, 1214, 1207]"
86349,"[858, 7387, 1732, 71535]"
86354,"[4963, 595, 2380, 2381]"
86358,"[5952, 6874, 7143, 104879]"
86359,"[904, 1954, 2018, 293]"
86360,"[4144, 86377, 68157, 38061]"
86364,"[1136, 1261, 6, 47999]"
86366,"[2329, 2010, 56782, 4262]"
86378,"[1202, 63876, 1957, 5010]"
86382,"[8360, 8464, 6378, 48774]"
86386,"[4880, 6533, 4191, 911]"
86388,"[104841, 3355, 79132, 48774]"
86390,"[5632, 1129, 39292, 3996]"
86392,"[904, 1233, 32657, 5059]"
86395,"[44191, 4993, 5349, 919]"
86400,"[45728, 3081, 56174, 543]"
86403,"[60040, 43684, 589, 48774]"
86405,"[4865, 1339, 37733, 56174]"
86410,"[3698, 57972, 68237, 7802]"
86414,"[356, 1387, 2804, 111]"
86418,"[1304, 63082, 55820, 527]"
86430,"[4816, 5502, 27869, 8798]"
86441,"[73017, 49530, 6867, 1732]"
86447,"[3421, 593, 1196, 6333]"
86449,"[97752, 1748, 5254, 2231]"
86456,"[34528, 30850, 44195, 44709]"
86461,"[5952, 61323, 55995, 61132]"
86463,"[5502, 1258, 1590, 2959]"
86464,"[356, 2692, 36, 2804]"
86467,"[69481, 1073, 4027, 71156]"
86471,"[105504, 2116, 103341, 79702]"
86473,"[97304, 41997, 318, 2959]"
86474,"[104944, 5618, 2324, 4973]"
86477,"[2403, 32587, 235, 2012]"
86479,"[5010, 1923, 3477, 6942]"
86482,"[104841, 4963, 33660, 31685]"
86484,"[2320, 225, 292, 733]"
86487,"[1204, 1251, 2076, 2351]"
86497,"[8665, 1210, 2291, 5445]"
86504,"[380, 5218, 103228, 1527]"
86507,"[8464, 593, 8636, 60069]"
86512,"[6880, 8961, 47610, 1461]"
86515,"[4105, 1682, 36525, 37727]"
86517,"[480, 1387, 2628, 5349]"
86519,"[106920, 115617, 112556, 92509]"
86521,"[45672, 1298, 5452, 597]"
86524,"[8360, 4865, 1587, 27821]"
86525,"[46974, 4033, 59258, 114662]"
86526,"[1217, 1282, 6643, 1036]"
86529,"[1097, 36529, 3812, 39419]"
86541,"[1240, 4993, 2707, 7361]"
86545,"[1, 2571, 356, 105]"
86550,"[1441, 88810, 1333, 85367]"
86555,"[19, 5452, 1198, 1911]"
86561,"[3105, 3020, 1246, 151]"
86564,"[1200, 1204, 588, 253]"
86570,"[608, 1307, 534, 3271]"
86572,"[2329, 555, 1196, 165]"
86574,"[1608, 1449, 40819, 4857]"
86577,"[8912, 1, 7153, 1281]"
86584,"[6016, 253, 1653, 4878]"
86585,"[3688, 4034, 2194, 6538]"
86586,"[288, 2706, 48516, 57669]"
86589,"[1393, 69122, 765, 81591]"
86590,"[8361, 165, 2949, 4887]"
86591,"[46578, 36529, 7090, 1222]"
86592,"[593, 119145, 112556, 27792]"
86593,"[72641, 87308, 56949, 6942]"
86600,"[2329, 35836, 2150, 1401]"
86610,"[6807, 47644, 79702, 67087]"
86615,"[8665, 7153, 72998, 67255]"
86617,"[7001, 2716, 7649, 1639]"
86619,"[4728, 4343, 5254, 59615]"
86627,"[33794, 539, 8533, 1206]"
86633,"[5902, 65596, 1230, 80463]"
86635,"[2788, 8949, 2710, 1079]"
86639,"[2728, 1265, 2908, 34542]"
86640,"[1704, 2959, 7669, 44191]"
86648,"[4022, 1907, 1644, 2294]"
86651,"[168, 4084, 52694, 7360]"
86656,"[109673, 1517, 58998, 108983]"
86663,"[6942, 3039, 1246, 3159]"
86666,"[99728, 97306, 3755, 858]"
86667,"[25777, 47306, 42094, 6650]"
86672,"[1208, 2948, 3363, 260]"
86684,"[53207, 63859, 589, 64957]"
86694,"[6377, 4306, 1214, 103335]"
86695,"[2376, 50068, 41997, 2502]"
86700,"[48394, 2203, 2019, 58295]"
86701,"[106920, 6947, 35836, 68157]"
86704,"[906, 515, 750, 6639]"
86714,"[86880, 33794, 53125, 26887]"
86715,"[34336, 7361, 515, 5481]"
86716,"[86347, 4979, 104078, 2455]"
86718,"[1129, 8874, 5218, 2302]"
86719,"[8376, 4678, 317, 2278]"
86721,"[8371, 541, 1198, 60069]"
86722,"[2606, 85414, 76077, 70]"
86723,"[69122, 68157, 2997, 58559]"
86729,"[3072, 2467, 84395, 84775]"
86736,"[1385, 1135, 2805, 2527]"
86741,"[61350, 48412, 7318, 55999]"
86743,"[1784, 3418, 1923, 33162]"
86744,"[1945, 2268, 260, 2997]"
86752,"[5952, 94466, 1213, 1247]"
86754,"[50872, 2081, 6882, 59315]"
86761,"[1485, 6539, 56757, 56782]"
86766,"[1097, 2010, 6659, 6539]"
86767,"[8016, 7089, 6530, 2407]"
86768,"[7361, 72171, 6620, 70533]"
86770,"[608, 953, 780, 356]"
86783,"[1210, 2628, 81845, 85414]"
86784,"[88125, 260, 102445, 44191]"
86785,"[4993, 47610, 48043, 924]"
86788,"[27834, 2692, 1884, 1207]"
86794,"[520, 1258, 48516, 1213]"
86799,"[1387, 5463, 1726, 1215]"
86806,"[24, 968, 48678, 2159]"
86817,"[2288, 3676, 7438, 6807]"
86821,"[1265, 26903, 87222, 80463]"
86825,"[1240, 1371, 2916, 541]"
86828,"[8464, 30810, 60069, 1246]"
86830,"[6016, 1517, 7458, 68954]"
86832,"[7153, 2762, 4310, 52975]"
86833,"[6874, 2571, 5989, 7438]"
86839,"[26425, 39234, 33164, 6686]"
86840,"[3000, 33794, 858, 1206]"
86842,"[177, 2762, 5171, 1909]"
86847,"[2329, 1517, 353, 2407]"
86852,"[8874, 7036, 3525, 56775]"
86857,"[4874, 71108, 68237, 1542]"
86860,"[26614, 8961, 1610, 66934]"
86861,"[2000, 30825, 3334, 4799]"
86867,"[3257, 49530, 3793, 7502]"
86870,"[8360, 5418, 915, 1036]"
86875,"[2762, 77866, 40278, 78105]"
86878,"[8784, 58559, 30749, 56607]"
86883,"[6782, 6620, 65126, 471]"
86885,"[736, 8665, 5418, 59615]"
86893,"[63082, 27773, 2542, 1127]"
86899,"[1036, 21, 4022, 40815]"
86903,"[1035, 2572, 2565, 951]"
86908,"[1200, 61465, 33162, 4963]"
86909,"[24, 2080, 102123, 103141]"
86912,"[480, 3527, 4979, 1259]"
86916,"[4720, 3147, 780, 293]"
86917,"[1080, 2700, 260, 1517]"
86919,"[55247, 48997, 1206, 8950]"
86921,"[1721, 3994, 1387, 3948]"
86925,"[593, 5666, 3300, 1393]"
86936,"[37729, 4963, 4148, 2085]"
86941,"[344, 377, 8949, 1079]"
86942,"[296, 493, 1210, 1213]"
86949,"[50, 1221, 33166, 3735]"
86950,"[2858, 1923, 2324, 1258]"
86952,"[741, 55290, 54997, 2997]"
86955,"[81641, 73266, 48780, 5377]"
86958,"[2369, 6380, 111, 47423]"
86959,"[3301, 48322, 3421, 6218]"
86963,"[5105, 5147, 36276, 1267]"
86967,"[1136, 53123, 357, 6864]"
86973,"[5992, 8873, 44761, 51080]"
86975,"[1617, 27721, 161, 5995]"
86977,"[2096, 2081, 3147, 1096]"
86983,"[2762, 3836, 1198, 4023]"
86992,"[34528, 296, 4011, 3998]"
86995,"[47200, 7346, 2268, 2959]"
87002,"[79008, 4889, 1371, 4223]"
87005,"[6783, 78499, 79132, 1263]"
87009,"[86377, 91529, 69757, 67223]"
87012,"[73017, 266, 3702, 67255]"
87029,"[54272, 53322, 1210, 51255]"
87033,"[380, 1307, 780, 6373]"
87034,"[61240, 48394, 3949, 4022]"
87036,"[4369, 466, 52460, 56607]"
87042,"[48744, 8873, 1259, 34048]"
87061,"[1240, 3753, 6378, 3793]"
87062,"[6808, 78729, 79132, 80839]"
87064,"[5903, 60069, 1270, 7438]"
87066,"[47610, 32554, 35347, 1757]"
87075,"[1080, 2115, 4979, 4816]"
87079,"[6016, 2858, 533, 27831]"
87092,"[59315, 8636, 65126, 750]"
87094,"[60074, 4979, 3052, 52722]"
87096,"[37729, 34162, 2987, 1653]"
87105,"[1960, 733, 1221, 8014]"
87106,"[2301, 5418, 5669, 1270]"
87112,"[1625, 3994, 48516, 1196]"
87115,"[7444, 2502, 8622, 3255]"
87121,"[952, 5099, 59501, 6254]"
87128,"[648, 72011, 82459, 165]"
87132,"[296, 7034, 2427, 7044]"
87135,"[7000, 112852, 8056, 2935]"
87143,"[1288, 58, 82459, 1132]"
87156,"[8464, 1073, 1333, 903]"
87163,"[3504, 2762, 2300, 2174]"
87164,"[27904, 45517, 30822, 33679]"
87165,"[97913, 69122, 100556, 4262]"
87170,"[72169, 27773, 8645, 3751]"
87171,"[480, 71745, 25771, 77455]"
87179,"[4255, 2291, 6464, 111]"
87185,"[3994, 71500, 27773, 2502]"
87187,"[44195, 4973, 3275, 44191]"
87196,"[7669, 1682, 3949, 86882]"
87197,"[493, 6300, 5445, 1348]"
87198,"[81385, 55290, 40412, 57669]"
87214,"[3450, 356, 4973, 4246]"
87215,"[6856, 7121, 1022, 3039]"
87216,"[1584, 1, 100745, 527]"
87217,"[1200, 3697, 370, 1373]"
87219,"[4246, 76093, 54286, 55267]"
87225,"[54272, 2300, 3421, 54503]"
87247,"[6305, 673, 31225, 7311]"
87264,"[2616, 778, 3676, 3142]"
87267,"[91869, 8665, 5349, 95510]"
87268,"[8984, 296, 2324, 4973]"
87271,"[59784, 104841, 1918, 1374]"
87274,"[8961, 69844, 1213, 58998]"
87278,"[93840, 98809, 8874, 3030]"
87283,"[1594, 2763, 45668, 40815]"
87284,"[924, 8949, 2502, 2599]"
87287,"[44191, 8784, 551, 6807]"
87290,"[500, 1732, 6333, 66934]"
87294,"[106489, 7482, 2947, 1356]"
87295,"[2005, 673, 2291, 60069]"
87296,"[1080, 1221, 1148, 6405]"
87297,"[44191, 76077, 53125, 1047]"
87302,"[1252, 6197, 34542, 246]"
87304,"[1704, 3793, 2683, 1835]"
87305,"[60074, 90746, 88140, 56174]"
87307,"[6016, 3897, 4979, 3949]"
87321,"[64620, 64969, 56788, 56156]"
87329,"[1193, 2843, 924, 68157]"
87331,"[296, 593, 594, 364]"
87334,"[4993, 2628, 2502, 2340]"
87335,"[4144, 8961, 1245, 471]"
87343,"[6881, 2012, 6870, 3052]"
87346,"[4226, 19, 48516, 1197]"
87348,"[1136, 1889, 44555, 2459]"
87351,"[1136, 3578, 1213, 4262]"
87353,"[1089, 5219, 1732, 5989]"
87360,"[6870, 1173, 48774, 41863]"
87361,"[5418, 2571, 4963, 91542]"
87364,"[69306, 2435, 1061, 111]"
87381,"[80185, 50514, 55052, 3949]"
87383,"[26729, 1203, 55908, 37733]"
87385,"[224, 2683, 64716, 47099]"
87388,"[4105, 6643, 3363, 1207]"
87391,"[8016, 3996, 1284, 1222]"
87402,"[1584, 1258, 1222, 223]"
87405,"[8464, 6385, 2804, 5135]"
87406,"[4144, 2810, 260, 223]"
87415,"[37857, 56174, 3681, 7802]"
87416,"[89753, 8970, 90717, 33679]"
87419,"[357, 2739, 1101, 2918]"
87427,"[900, 541, 6358, 1967]"
87428,"[3160, 77561, 96606, 199]"
87439,"[53769, 4226, 435, 6157]"
87440,"[4896, 5378, 4886, 39]"
87441,"[62137, 8636, 62511, 6679]"
87445,"[1619, 92259, 4572, 5349]"
87446,"[1296, 1225, 65514, 2973]"
87450,"[46976, 64034, 55290, 2858]"
87455,"[50872, 8972, 84944, 67295]"
87474,"[2617, 1721, 7381, 2502]"
87484,"[8528, 1641, 2858, 7153]"
87486,"[4881, 562, 60948, 4034]"
87488,"[1200, 5952, 8636, 1198]"
87490,"[102720, 2379, 71520, 98243]"
87491,"[54272, 47610, 5349, 26528]"
87495,"[96121, 110730, 3206, 114935]"
87497,"[592, 3948, 8957, 2447]"
87502,"[2064, 25771, 114028, 95311]"
87503,"[90866, 8970, 5971, 597]"
87514,"[2641, 115617, 7164, 109374]"
87518,"[1136, 8874, 356, 94959]"
87519,"[110, 48780, 54286, 4239]"
87525,"[3176, 590, 1542, 2959]"
87528,"[63113, 46723, 3751, 67087]"
